shape,seed,alpha,yaw_deg,diameter_m,perimeter_m,area_m2,mass_kg,object_reach_m,concavity_ratio,vertex_count,target_distance_m,shape_scale_factor,annulus_min_m,annulus_max_m,case_id,sampler_attempts,goal_angle_deg,J,J_over_diameter,target_over_diameter,J_over_target,efficiency,direction_error_deg,max_cross_track,max_cross_track_over_diameter,rotation_deg,max_strict_coverage,final_strict_coverage,min_inter_agent_distance,d_min,min_signed_clearance,max_penetration,penetration_budget,solver_fallbacks,solver_infeasible,barrier_scalings,min_barrier_scale,margin_relaxations,solves,first_detection_frame,contact_ready_frame,transport_frame,brake_frame,hold_frame,final_phase,frames_run,terminated_by,settled,completion_time_s,wall_seconds,fps,success,domain_eligible,finite_time_eligible,formal_caging,map_complete,runtime_map_gap_m,runtime_map_gap_required_m,runtime_domain_eligible,certified_inscribed_radius,required_boundary_agents,failure_class
concave_random15,0,0.4,96.50038485920508,1.9947472645873217,7.143178631983274,1.7930390222620838,1.7930390222620838,1.060079840140356,0.2528378713736844,15,0.7978989058349287,1.5789473684210527,1.4101,2.2101,concave_random15__a0.40__seed000,1,213.89921974319353,0.9036597544297843,0.45301967345559224,0.4,1.1325491836389805,0.9949884050773021,5.738615844208873,0.09081238659939533,0.04552576068737351,-6.6627789851491315,1.0,1.0,0.2804035180686062,0.28,0.09469188306555916,0.035308116934440845,0.0948108082491307,0,0,5,0.80078125,1,3840,0,101,102,172,200,HOLD,240,settled,True,12.0,8.07534029999988,29.72010975190774,False,True,False,False,True,0.030147568629402138,0.1,True,0.3902860003820267,12,CONTRACT_FAILURE
concave_random15,1,0.4,288.9900241593214,2.1421110184832073,8.228126754598273,1.8124948360705133,1.8124948360705133,1.10766796698048,0.34404018317618934,15,0.8568444073932829,1.5789473684210527,1.4577,2.2577,concave_random15__a0.40__seed001,1,67.05487627201978,0.47870455068846873,0.22347326845245927,0.4,0.5586831711311482,0.9743046145434294,13.016659902592686,0.11066433924474217,0.051661346349407104,-12.314293528296627,1.0,0.99375,0.280329827124048,0.28,0.07920674229299063,0.050793257707009376,0.09050169724908332,0,0,95,0.29296875,1,48000,0,121,122,,,TRANSPORT,3000,watchdog,False,150.0,112.6219388999998,26.637793926312924,False,True,False,False,True,0.032290548855858914,0.1,True,0.31891722749110973,14,TRANSPORT_STALL
concave_random15,2,0.4,101.29510715168155,1.957843950922477,6.9488935501735005,1.6252596970686337,1.6252596970686337,1.004736950175841,0.2823658976345341,15,0.7831375803689908,1.5789473684210527,1.3547,2.1547,concave_random15__a0.40__seed002,1,78.6348106982665,0.7321592859685436,0.3739620236963075,0.4,0.9349050592407687,0.8222059999330396,34.693763586243314,0.510235434061635,0.26061087954493384,-7.004752078806812,1.0,1.0,0.28002051807165995,0.28,0.07382305999817636,0.05617694000182365,0.090684172846656,0,0,5,0.84765625,1,48000,0,113,130,2276,,BRAKE,3000,watchdog,False,150.0,109.34298500000114,27.43660235725199,False,True,False,False,True,0.031097802845195102,0.1,True,0.37609853636584173,12,TRANSPORT_STALL
concave_random15,3,0.4,329.9474278057181,1.938152314993001,7.2196449020667295,1.7519352930396557,1.7519352930396557,1.0697549335063803,0.289700359021395,15,0.7752609259972004,1.5789473684210527,1.4198,2.2198,concave_random15__a0.40__seed003,1,30.576349067927193,0.0595322333094467,0.030715972552271615,0.4,0.07678993138067902,0.7432859149047502,41.98791749255862,0.09848188873234728,0.05081225452226799,5.425009188773355,1.0,1.0,0.2800030834569757,0.28,0.07944534920259867,0.05055465079740133,0.09097813668856528,0,0,1157,0.0,12,48000,0,474,618,,,TRANSPORT,3000,watchdog,False,150.0,105.90188979999948,28.328106379080072,False,True,False,False,True,0.03213410167153893,0.1,True,0.4298395915222058,12,TRANSPORT_STALL
concave_random15,4,0.4,113.58251687542312,1.9207270781335861,6.732863223424166,1.8530053420927104,1.8530053420927104,1.0057359830822343,0.2297427771322218,15,0.7682908312534344,1.5789473684210527,1.3557,2.1557,concave_random15__a0.40__seed004,1,157.4812119101344,0.9037323275143064,0.4705157426074732,0.4,1.176289356518683,0.9686213765224766,14.391192901206859,0.2347634467739642,0.12222634305863442,1.723599417764157,1.0,1.0,0.28217756159389107,0.28,0.08805524624000148,0.041944753759998524,0.09488545906918178,0,0,52,0.12109375,4,4512,0,109,118,194,240,HOLD,282,settled,True,14.100000000000001,9.393504600000597,30.020744334333116,False,True,False,False,True,0.031286546692194654,0.1,True,0.48325294026424287,11,CONTRACT_FAILURE
concave_random15,0,0.8,96.50038485920508,1.9947472645873217,7.143178631983274,1.7930390222620838,1.7930390222620838,1.060079840140356,0.2528378713736844,15,1.5957978116698575,1.5789473684210527,1.4101,2.2101,concave_random15__a0.80__seed000,1,213.89921974319353,1.8917294130052602,0.9483554365954355,0.8,1.1854442957442943,0.9941339773199204,6.209005238464159,0.23346846745216154,0.11704162807836314,-7.41072249330626,1.0,1.0,0.2801486332671301,0.28,0.09469188306555916,0.035308116934440845,0.09531392611839638,0,0,18,0.55078125,1,7520,0,101,102,226,286,HOLD,470,settled,True,23.5,15.748488500001258,29.84413393069198,False,True,False,False,True,0.031059092545366023,0.1,True,0.3902860003820267,12,CONTRACT_FAILURE
concave_random15,1,0.8,288.9900241593214,2.1421110184832073,8.228126754598273,1.8124948360705133,1.8124948360705133,1.10766796698048,0.34404018317618934,15,1.7136888147865659,1.5789473684210527,1.4577,2.2577,concave_random15__a0.80__seed001,1,67.05487627201978,0.47870455068846873,0.22347326845245927,0.8,0.2793415855655741,0.9743046145434294,13.016659902592686,0.11066433924474217,0.051661346349407104,-12.314293528296627,1.0,0.99375,0.280329827124048,0.28,0.07920674229299063,0.050793257707009376,0.09050169724908332,0,0,95,0.29296875,1,48000,0,121,122,,,TRANSPORT,3000,watchdog,False,150.0,112.70912439999847,26.617188412831293,False,True,False,False,True,0.032290548855858914,0.1,True,0.31891722749110973,14,TRANSPORT_STALL
concave_random15,2,0.8,101.29510715168155,1.957843950922477,6.9488935501735005,1.6252596970686337,1.6252596970686337,1.004736950175841,0.2823658976345341,15,1.5662751607379817,1.5789473684210527,1.3547,2.1547,concave_random15__a0.80__seed002,1,78.6348106982665,0.8261799015130933,0.4219845514877844,0.8,0.5274806893597305,0.8180412557532648,35.11080609669216,0.5808817759590779,0.2966946245564586,-7.107677469549243,1.0,1.0,0.28002051807165995,0.28,0.07429602094178124,0.055703979058218764,0.090684172846656,0,0,5,0.84765625,1,48000,0,113,130,,,TRANSPORT,3000,watchdog,False,150.0,109.03457929999968,27.514207137404977,False,True,False,False,True,0.03159624679774154,0.1,True,0.37609853636584173,12,TRANSPORT_STALL
concave_random15,3,0.8,329.9474278057181,1.938152314993001,7.2196449020667295,1.7519352930396557,1.7519352930396557,1.0697549335063803,0.289700359021395,15,1.5505218519944008,1.5789473684210527,1.4198,2.2198,concave_random15__a0.80__seed003,1,30.576349067927193,0.0595322333094467,0.030715972552271615,0.8,0.03839496569033951,0.7432859149047502,41.98791749255862,0.09848188873234728,0.05081225452226799,5.425009188773355,1.0,1.0,0.2800030834569757,0.28,0.07944534920259867,0.05055465079740133,0.09097813668856528,0,0,1157,0.0,12,48000,0,474,618,,,TRANSPORT,3000,watchdog,False,150.0,106.66598990000057,28.12517844546797,False,True,False,False,True,0.03213410167153893,0.1,True,0.4298395915222058,12,TRANSPORT_STALL
concave_random15,4,0.8,113.58251687542312,1.9207270781335861,6.732863223424166,1.8530053420927104,1.8530053420927104,1.0057359830822343,0.2297427771322218,15,1.536581662506869,1.5789473684210527,1.3557,2.1557,concave_random15__a0.80__seed004,1,157.4812119101344,1.7902731174247752,0.9320809488271619,0.8,1.1651011860339524,0.934380155611665,20.871765564828216,0.682628154172754,0.3554009114278116,7.383019121825695,1.0,1.0,0.28217756159389107,0.28,0.08904526382155634,0.04095473617844367,0.09853611361317585,0,0,52,0.08984375,4,6272,0,109,118,287,352,HOLD,392,settled,True,19.6,13.285502200000337,29.505847358934616,False,True,False,False,True,0.031176425441367367,0.1,True,0.48325294026424287,11,CONTRACT_FAILURE
