t,pid,cpu_percent,rss,children
1789477387.3098438,38444,None,None,None
1789477389.3193672,38444,None,None,None
1789477391.3313715,38444,None,None,None
1789477393.3375347,38444,None,None,None
1789477395.3413703,38444,None,None,None
1789477397.3520164,38444,None,None,None
1789477399.35796,38444,None,None,None
1789477401.3700964,38444,None,None,None
1789477403.379939,38444,None,None,None
1789477405.3912024,38444,None,None,None
1789477407.3981552,38444,None,None,None
1789477409.4072132,38444,None,None,None
1789477411.4143975,38444,None,None,None
1789477413.4242158,38444,None,None,None
1789477415.4358764,38444,None,None,None
1789477417.4382715,38444,None,None,None
1789477419.4468927,38444,None,None,None
1789477421.4596949,38444,None,None,None
1789477423.460193,38444,None,None,None
1789477425.4719157,38444,None,None,None
1789477427.4851768,38444,None,None,None
1789477429.4889076,38444,None,None,None
1789477431.4981034,38444,None,None,None
1789477433.507301,38444,None,None,None
1789477435.5076008,38444,None,None,None
1789477437.517397,38444,None,None,None
1789477439.5290709,38444,None,None,None
1789477441.533944,38444,None,None,None
1789477443.5473669,38444,None,None,None
1789477445.5550897,38444,None,None,None
1789477447.5697918,38444,None,None,None
1789477449.585048,38444,None,None,None
1789477451.5910585,38444,None,None,None
1789477453.5981162,38444,None,None,None
1789477455.6107774,38444,None,None,None
1789477457.6118,38444,None,None,None
1789477459.6222732,38444,None,None,None
1789477461.6323743,38444,None,None,None
1789477463.643008,38444,None,None,None
1789477465.6533556,38444,None,None,None
1789477467.6672115,38444,None,None,None
1789477469.6818938,38444,None,None,None
1789477471.6874082,38444,None,None,None
1789477473.690271,38444,None,None,None
1789477475.6956341,38444,None,None,None
1789477477.7091439,38444,None,None,None
1789477479.7108018,38444,None,None,None
1789477481.7199206,38444,None,None,None
1789477483.7330973,38444,None,None,None
1789477485.7451053,38444,None,None,None
1789477487.7539523,38444,None,None,None
1789477489.7608163,38444,None,None,None
1789477491.7665546,38444,None,None,None
1789477493.7751396,38444,None,None,None
1789477495.790561,38444,None,None,None
1789477497.7908788,38444,None,None,None
1789477499.7981503,38444,None,None,None
1789477501.8099494,38444,None,None,None
1789477503.8101847,38444,None,None,None
1789477505.8204997,38444,None,None,None
1789477507.8314903,38444,None,None,None
1789477509.8417838,38444,None,None,None
1789477511.846142,38444,None,None,None
1789477513.8470643,38444,None,None,None
1789477515.8495946,38444,None,None,None
1789477517.8603263,38444,None,None,None
1789477519.867306,38444,None,None,None
1789477521.8778617,38444,None,None,None
1789477523.888336,38444,None,None,None
1789477525.8985672,38444,None,None,None
1789477527.9050653,38444,None,None,None
1789477529.913867,38444,None,None,None
1789477531.9175637,38444,None,None,None
1789477533.9295592,38444,None,None,None
1789477535.930281,38444,None,None,None
1789477537.931247,38444,None,None,None
1789477539.9439218,38444,None,None,None
1789477541.945066,38444,None,None,None
1789477543.957814,38444,None,None,None
1789477545.973209,38444,None,None,None
1789477547.9759724,38444,None,None,None
1789477549.9839034,38444,None,None,None
1789477551.99785,38444,None,None,None
1789477554.0129874,38444,None,None,None
1789477556.0258157,38444,None,None,None
1789477558.040341,38444,None,None,None
1789477560.0491068,38444,None,None,None
1789477562.0524366,38444,None,None,None
1789477564.0542169,38444,None,None,None
1789477566.0559027,38444,None,None,None
1789477568.0596585,38444,None,None,None
1789477570.0657566,38444,None,None,None
1789477572.0750513,38444,None,None,None
1789477574.0767329,38444,None,None,None
1789477576.0818849,38444,None,None,None
1789477578.090972,38444,None,None,None
1789477580.1038995,38444,None,None,None
1789477582.1085532,38444,None,None,None
1789477584.1097286,38444,None,None,None
1789477586.1122522,38444,None,None,None
1789477588.1230018,38444,None,None,None
1789477590.1352272,38444,None,None,None
1789477592.147015,38444,None,None,None
1789477594.1620474,38444,None,None,None
1789477596.1771877,38444,None,None,None
1789477598.182692,38444,None,None,None
1789477600.1883671,38444,None,None,None
1789477602.197963,38444,None,None,None
1789477604.2008245,38444,None,None,None
1789477606.2050745,38444,None,None,None
1789477608.2138464,38444,None,None,None
1789477610.2258868,38444,None,None,None
1789477612.2338738,38444,None,None,None
1789477614.2426443,38444,None,None,None
1789477616.247572,38444,None,None,None
1789477618.2621589,38444,None,None,None
1789477620.276923,38444,None,None,None
1789477622.2811506,38444,None,None,None
1789477624.2824435,38444,None,None,None
1789477626.2910628,38444,None,None,None
1789477628.2948868,38444,None,None,None
1789477630.2968433,38444,None,None,None
1789477632.3040648,38444,None,None,None
1789477634.3139825,38444,None,None,None
1789477636.3159273,38444,None,None,None
1789477638.3283968,38444,None,None,None
1789477640.3391352,38444,None,None,None
1789477642.344367,38444,None,None,None
1789477644.3550596,38444,None,None,None
1789477646.3660846,38444,None,None,None
1789477648.377968,38444,None,None,None
1789477650.385503,38444,None,None,None
1789477652.393214,38444,None,None,None
1789477654.4040542,38444,None,None,None
1789477656.4065404,38444,None,None,None
1789477658.4082148,38444,None,None,None
1789477660.4208977,38444,None,None,None
1789477662.4262488,38444,None,None,None
1789477664.439803,38444,None,None,None
1789477666.4547446,38444,None,None,None
1789477668.4618218,38444,None,None,None
1789477670.46819,38444,None,None,None
1789477672.4817514,38444,None,None,None
1789477674.4907079,38444,None,None,None
1789477676.5016437,38444,None,None,None
1789477678.51237,38444,None,None,None
1789477680.5196214,38444,None,None,None
1789477682.5240872,38444,None,None,None
1789477684.533989,38444,None,None,None
1789477686.5467029,38444,None,None,None
1789477688.5479875,38444,None,None,None
1789477690.5602775,38444,None,None,None
1789477692.5730147,38444,None,None,None
