frame,time,delta_H,rhs_u_command,slack_u_command,rhs_u_saturated,slack_u_saturated,rhs_u_cvt,slack_u_cvt
147,7.3500000000000005,-0.00045936999874185425,-0.0004627950596902145,3.4250609483602794e-06,-0.0008003332340379198,0.0003409632352960655,-0.0008003332340379198,0.0003409632352960655
148,7.4,-0.00043242641894436495,-0.00043246777704318584,4.135809882088205e-08,-0.0007649673764192558,0.0003325409574748908,-0.0007649673764192558,0.0003325409574748908
149,7.45,-0.00043455982146412,-0.0004231885238157074,-1.1371297648412573e-05,-0.0007592010641911414,0.0003246412427270214,-0.0007592010641911414,0.0003246412427270214
150,7.5,-0.00041049514372137885,-0.0004117098125685539,1.2146688471750518e-06,-0.0007437214810998602,0.0003332263373784813,-0.0007437214810998602,0.0003332263373784813
151,7.550000000000001,-0.00038902372242244354,-0.0003900787183069195,1.0549958844759664e-06,-0.0007032508449357534,0.00031422712251330987,-0.0007032508449357534,0.00031422712251330987
152,7.6000000000000005,-0.00039361838521556614,-0.00038100622037978574,-1.2612164835780395e-05,-0.0006915013076621493,0.00029788292244658317,-0.0006915013076621493,0.00029788292244658317
153,7.65,-0.00037893234456798375,-0.00037214858663077964,-6.783757937204107e-06,-0.0006868742424189427,0.000307941897850959,-0.0006868742424189427,0.000307941897850959
154,7.7,-0.00039050449656241604,-0.0003616394615275581,-2.8865035034857925e-05,-0.0006743973003066377,0.0002838928037442217,-0.0006743973003066377,0.0002838928037442217
155,7.75,-0.00035765570397439106,-0.0003516462954541442,-6.0094085202468356e-06,-0.0006681638522126812,0.00031050814823829016,-0.0006681638522126812,0.00031050814823829016
156,7.800000000000001,-0.00034650105194811154,-0.000342820461408138,-3.6805905399735217e-06,-0.0006400473690751289,0.00029354631712701735,-0.0006400473690751289,0.00029354631712701735
157,7.8500000000000005,-0.00034583011373579,-0.00033262978910520726,-1.3200324630582719e-05,-0.0006265873263822784,0.0002807572126464884,-0.0006265873263822784,0.0002807572126464884
158,7.9,-0.0003094249532304971,-0.0003032675851740106,-6.1573680564865085e-06,-0.0005811444492565979,0.00027171949602610075,-0.0005811444492565979,0.00027171949602610075
159,7.95,-0.0002954996131976362,-0.0002898315753001254,-5.668037897510773e-06,-0.0005664750634685372,0.000270975450270901,-0.0005664750634685372,0.000270975450270901
160,8.0,-0.0002867700669397788,-0.0002847141693225735,-2.0558976172052753e-06,-0.0005560535199311718,0.00026928345299139303,-0.0005560535199311718,0.00026928345299139303
161,8.05,-0.0002670068877583809,-0.00027342456444812596,6.417676689745081e-06,-0.0005428601635093448,0.0002758532757509639,-0.0005428601635093448,0.0002758532757509639
162,8.1,-0.00026254612811471567,-0.00026831009670529905,5.763968590583382e-06,-0.0005361184938424472,0.00027357236572773155,-0.0005361184938424472,0.00027357236572773155
163,8.15,-0.0002673020704770934,-0.0002663890948065201,-9.129756705732986e-07,-0.0005329891354019621,0.00026568706492486867,-0.0005329891354019621,0.00026568706492486867
164,8.200000000000001,-0.0002390097904994004,-0.0002580360546790598,1.902626417965938e-05,-0.0005228120403242161,0.00028380224982481566,-0.0005228120403242161,0.00028380224982481566
165,8.25,-0.00024562748606382634,-0.0002513794146919372,5.751928628110843e-06,-0.00051462090604049,0.0002689934199766636,-0.00051462090604049,0.0002689934199766636
166,8.3,-0.00026261877512245846,-0.00024530211379998596,-1.73166613224725e-05,-0.0005069599199421043,0.0002443411448196459,-0.0005069599199421043,0.0002443411448196459
167,8.35,-0.00026384680665980653,-0.0002405014182318483,-2.334538842795823e-05,-0.0005000799067449756,0.00023623310008516907,-0.0005000799067449756,0.00023623310008516907
168,8.4,-0.0002463752430896804,-0.0002357587606039212,-1.0616482485759185e-05,-0.0004947696770023786,0.0002483944339126982,-0.0004947696770023786,0.0002483944339126982
