frame,time,delta_H,rhs_u_command,slack_u_command,rhs_u_saturated,slack_u_saturated,rhs_u_cvt,slack_u_cvt
102,5.1000000000000005,-0.0005840053613153096,-0.0005698325161369403,-1.4172845178369252e-05,-0.0010173366018126101,0.0004333312404973006,-0.0010173366018126101,0.0004333312404973006
103,5.15,-0.0005516825478687482,-0.0005486116027937055,-3.070945075042621e-06,-0.0009952393942567746,0.0004435568463880264,-0.0009952393942567746,0.0004435568463880264
104,5.2,-0.0005308427210145572,-0.0005206750806133674,-1.0167640401189813e-05,-0.0009728614248906419,0.00044201870387608466,-0.0009728614248906419,0.00044201870387608466
105,5.25,-0.0005095660409961678,-0.0004943138390436916,-1.5252201952476114e-05,-0.000947382775567623,0.00043781673457145526,-0.000947382775567623,0.00043781673457145526
106,5.300000000000001,-0.0004899459177456489,-0.0004802591027193991,-9.686815026249793e-06,-0.0009334208939061094,0.00044347497616046053,-0.0009334208939061094,0.00044347497616046053
107,5.3500000000000005,-0.00046612525042477593,-0.00046171838081875534,-4.4068696060205865e-06,-0.0009100110470687821,0.00044388579664400617,-0.0009100110470687821,0.00044388579664400617
108,5.4,-0.0004387875600160296,-0.0004433863500449876,4.598790028958024e-06,-0.0008924888880250338,0.0004537013280090042,-0.0008924888880250338,0.0004537013280090042
109,5.45,-0.00042192979466104674,-0.0004221114995907584,1.8170492971163969e-07,-0.0008680444829898314,0.00044611468832878465,-0.0008680444829898314,0.00044611468832878465
110,5.5,-0.0004106625058808433,-0.0004090010637711606,-1.6614421096827086e-06,-0.0008569026847914794,0.00044624017891063607,-0.0008569026847914794,0.00044624017891063607
111,5.550000000000001,-0.0003990776000385443,-0.00039269467341790707,-6.382926620637243e-06,-0.0008433781714537971,0.0004443005714152528,-0.0008433781714537971,0.0004443005714152528
112,5.6000000000000005,-0.000394855688634288,-0.0003800042682753395,-1.485142035894852e-05,-0.0008324567158443694,0.00043760102721008144,-0.0008324567158443694,0.00043760102721008144
113,5.65,-0.00037259423330859853,-0.00036593696420838054,-6.657269100217994e-06,-0.000819529417084699,0.00044693518377610043,-0.000819529417084699,0.00044693518377610043
114,5.7,-0.0003535212942639143,-0.00034846963239739244,-5.051661866521879e-06,-0.0008096345361704869,0.00045611324190657253,-0.0008096345361704869,0.00045611324190657253
115,5.75,-0.000344782146847189,-0.0003429144347811073,-1.8677120660816771e-06,-0.0008051064301574757,0.0004603242833102867,-0.0008051064301574757,0.0004603242833102867
116,5.800000000000001,-0.0003361526260090564,-0.00032594517125602435,-1.020745475303203e-05,-0.0007910888282037154,0.000454936202194659,-0.0007910888282037154,0.000454936202194659
117,5.8500000000000005,-0.0003302503161666248,-0.0003159337106163466,-1.4316605550278218e-05,-0.0007818528166044808,0.00045160250043785603,-0.0007818528166044808,0.00045160250043785603
118,5.9,-0.0003000536428300338,-0.00030621105304142165,6.157410211387877e-06,-0.00077301526521283,0.0004729616223827963,-0.00077301526521283,0.0004729616223827963
119,5.95,-0.00029144670211778134,-0.0002912579088175861,-1.8879330019526104e-07,-0.0007598223218026629,0.0004683756196848816,-0.0007598223218026629,0.0004683756196848816
120,6.0,-0.00027495969786250907,-0.0002672599883720164,-7.699709490492678e-06,-0.000739595046206459,0.00046463534834394996,-0.000739595046206459,0.00046463534834394996
121,6.050000000000001,-0.0002798693162353594,-0.0002620319732256302,-1.7837343009729167e-05,-0.0007357021246397145,0.00045583280840435516,-0.0007357021246397145,0.00045583280840435516
122,6.1000000000000005,-0.0002642899220153261,-0.0002458428679176082,-1.844705409771789e-05,-0.0007254239312242365,0.0004611340092089104,-0.0007254239312242365,0.0004611340092089104
123,6.15,-0.0002384118562486215,-0.00023975630335113603,1.3444471025145363e-06,-0.0007212012868611017,0.0004827894306124802,-0.0007212012868611017,0.0004827894306124802
124,6.2,-0.0002284347143726162,-0.0002319822963298211,3.5475819572049043e-06,-0.0007232110759694746,0.0004947763615968584,-0.0007232110759694746,0.0004947763615968584
125,6.25,-0.000233430240921928,-0.00022919659661753305,-4.233644304394937e-06,-0.0007215086287384645,0.00048807838781653656,-0.0007215086287384645,0.00048807838781653656
126,6.300000000000001,-0.00022948721777427128,-0.00022303750479030852,-6.449712983962755e-06,-0.0007164226434692917,0.00048693542569502044,-0.0007164226434692917,0.00048693542569502044
127,6.3500000000000005,-0.00022319712183449525,-0.00021284665597425133,-1.0350465860243916e-05,-0.0007154601763248327,0.0004922630544903374,-0.0007154601763248327,0.0004922630544903374
128,6.4,-0.0001957005774525511,-0.00020792750046186832,1.2226923009317226e-05,-0.000710661126068338,0.0005149605486157869,-0.000710661126068338,0.0005149605486157869
129,6.45,-0.0001948630599918344,-0.00019790837736252613,3.045317370691734e-06,-0.0007033273539993061,0.0005084642940074717,-0.0007033273539993061,0.0005084642940074717
130,6.5,-0.0001972802754832692,-0.00019211835686930501,-5.161918613964193e-06,-0.0006986160407965354,0.0005013357653132662,-0.0006986160407965354,0.0005013357653132662
131,6.550000000000001,-0.00019331867571292793,-0.00018660208844565752,-6.716587267270412e-06,-0.0007035624454193376,0.0005102437697064097,-0.0007035624454193376,0.0005102437697064097
132,6.6000000000000005,-0.0001937930045445846,-0.00018121724631918473,-1.257575822539986e-05,-0.0006992864402662428,0.0005054934357216582,-0.0006992864402662428,0.0005054934357216582
133,6.65,-0.00016912369593691245,-0.00017634669796268986,7.223002025777409e-06,-0.0006955045718322671,0.0005263808758953546,-0.0006955045718322671,0.0005263808758953546
134,6.7,-0.00016934497743881227,-0.0001728773606558474,3.5323832170351373e-06,-0.0006949527011351785,0.0005256077236963663,-0.0006949527011351785,0.0005256077236963663
135,6.75,-0.0001692895729999977,-0.00016642213336417043,-2.8674396358272663e-06,-0.0006927404682049795,0.0005234508952049818,-0.0006927404682049795,0.0005234508952049818
136,6.800000000000001,-0.00017307807701683053,-0.00016237436916399022,-1.0703707852840317e-05,-0.0006898593600874104,0.0005167812830705799,-0.0006898593600874104,0.0005167812830705799
137,6.8500000000000005,-0.00016960924748099515,-0.00015763230560551737,-1.197694187547778e-05,-0.0006862577083535516,0.0005166484608725565,-0.0006862577083535516,0.0005166484608725565
