iteration,time,cargo_id,x,y,yaw_deg,J,cross_track,cargo_speed,strict_coverage,contacts,net_force_parallel,net_force_cross,net_torque,min_inter_agent_distance,min_signed_clearance,max_penetration
313,15.650000,cargo_0,3.971558435,3.925571333,4.020735714,0.118807454,-0.006917566,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.323394168,0.160961644,0.000000000
314,15.700000,cargo_0,3.971558435,3.925571333,4.020735714,0.118807454,-0.006917566,0.000000000,1.000000000,1,-0.575209099,-0.198639891,-0.134897413,0.322511573,0.159548190,0.000451810
315,15.750000,cargo_0,3.971596849,3.925711706,4.020735714,0.118668009,-0.006959220,0.003625618,1.000000000,1,-1.293564974,-0.414103697,-0.284485478,0.321894130,0.158272890,0.001727110
316,15.800000,cargo_0,3.971596849,3.925711706,4.020735714,0.118668009,-0.006959220,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.321454979,0.167458553,0.000000000
317,15.850000,cargo_0,3.971596849,3.925711706,4.020735714,0.118668009,-0.006959220,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.321148927,0.175461571,0.000000000
318,15.900000,cargo_0,3.971596849,3.925711706,4.020735714,0.118668009,-0.006959220,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320936308,0.176486762,0.000000000
319,15.950000,cargo_0,3.971596849,3.925711706,4.020735714,0.118668009,-0.006959220,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320765163,0.177264297,0.000000000
320,16.000000,cargo_0,3.971596849,3.925711706,4.020735714,0.118668009,-0.006959220,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320646748,0.177858499,0.000000000
321,16.050000,cargo_0,3.971596849,3.925711706,4.020735714,0.118668009,-0.006959220,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320565300,0.178318511,0.000000000
322,16.100000,cargo_0,3.971596849,3.925711706,4.020735714,0.118668009,-0.006959220,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320507219,0.178679973,0.000000000
323,16.150000,cargo_0,3.971596849,3.925711706,4.020735714,0.118668009,-0.006959220,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320468192,0.178967152,0.000000000
324,16.200000,cargo_0,3.971596849,3.925711706,4.020735714,0.118668009,-0.006959220,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320442526,0.179199087,0.000000000
325,16.250000,cargo_0,3.971596849,3.925711706,4.020735714,0.118668009,-0.006959220,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320411938,0.178839086,0.000000000
326,16.300000,cargo_0,3.971596849,3.925711706,4.020735714,0.118668009,-0.006959220,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320391308,0.174678535,0.000000000
327,16.350000,cargo_0,3.971596849,3.925711706,4.020735714,0.118668009,-0.006959220,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.322516203,0.172202836,0.000000000
